id,Target
84645,Graduate
84646,Graduate
84647,Graduate
84648,Enrolled
84649,Graduate
84650,Enrolled
84651,Dropout
84652,Graduate
84653,Enrolled
84654,Enrolled
84655,Graduate
84656,Graduate
84657,Graduate
84658,Graduate
84659,Graduate
84660,Graduate
84661,Enrolled
84662,Graduate
84663,Graduate
84664,Graduate
84665,Graduate
84666,Enrolled
84667,Graduate
84668,Graduate
84669,Dropout
84670,Enrolled
84671,Dropout
84672,Enrolled
84673,Graduate
84674,Graduate
84675,Graduate
84676,Graduate
84677,Graduate
84678,Enrolled
84679,Graduate
84680,Graduate
84681,Graduate
84682,Dropout
84683,Enrolled
84684,Graduate
84685,Enrolled
84686,Dropout
84687,Graduate
84688,Graduate
84689,Enrolled
84690,Enrolled
84691,Graduate
84692,Enrolled
84693,Enrolled
84694,Graduate
84695,Dropout
84696,Graduate
84697,Graduate
84698,Graduate
84699,Graduate
84700,Dropout
84701,Graduate
84702,Graduate
84703,Graduate
84704,Graduate
84705,Graduate
84706,Graduate
84707,Graduate
84708,Graduate
84709,Graduate
84710,Dropout
84711,Graduate
84712,Dropout
84713,Graduate
84714,Graduate
84715,Graduate
84716,Graduate
84717,Graduate
84718,Enrolled
84719,Enrolled
84720,Graduate
84721,Dropout
84722,Graduate
84723,Enrolled
84724,Enrolled
84725,Dropout
84726,Graduate
84727,Graduate
84728,Graduate
84729,Graduate
84730,Graduate
84731,Graduate
84732,Enrolled
84733,Enrolled
84734,Enrolled
84735,Enrolled
84736,Graduate
84737,Graduate
84738,Enrolled
84739,Dropout
84740,Enrolled
84741,Graduate
84742,Enrolled
84743,Graduate
84744,Graduate
84745,Enrolled
84746,Graduate
84747,Graduate
84748,Enrolled
84749,Graduate
84750,Dropout
84751,Enrolled
84752,Graduate
84753,Graduate
84754,Graduate
84755,Enrolled
84756,Enrolled
84757,Graduate
84758,Dropout
84759,Enrolled
84760,Dropout
84761,Graduate
84762,Graduate
84763,Graduate
84764,Graduate
84765,Graduate
84766,Graduate
84767,Graduate
84768,Graduate
84769,Enrolled
84770,Graduate
84771,Graduate
84772,Dropout
84773,Graduate
84774,Enrolled
84775,Enrolled
84776,Graduate
84777,Graduate
84778,Dropout
84779,Dropout
84780,Dropout
84781,Dropout
84782,Dropout
84783,Enrolled
84784,Enrolled
84785,Graduate
84786,Graduate
84787,Graduate
84788,Dropout
84789,Graduate
84790,Enrolled
84791,Graduate
84792,Enrolled
84793,Graduate
84794,Graduate
84795,Graduate
84796,Graduate
84797,Enrolled
84798,Enrolled
84799,Graduate
84800,Dropout
84801,Graduate
84802,Graduate
84803,Graduate
84804,Dropout
84805,Dropout
84806,Enrolled
84807,Dropout
84808,Graduate
84809,Graduate
84810,Dropout
84811,Enrolled
84812,Graduate
84813,Enrolled
84814,Graduate
84815,Dropout
84816,Enrolled
84817,Graduate
84818,Graduate
84819,Dropout
84820,Graduate
84821,Graduate
84822,Graduate
84823,Enrolled
84824,Graduate
84825,Enrolled
84826,Enrolled
84827,Enrolled
84828,Enrolled
84829,Graduate
84830,Dropout
84831,Graduate
84832,Graduate
84833,Graduate
84834,Enrolled
84835,Graduate
84836,Graduate
84837,Graduate
84838,Graduate
84839,Enrolled
84840,Enrolled
84841,Graduate
84842,Graduate
84843,Enrolled
84844,Enrolled
84845,Enrolled
84846,Enrolled
84847,Enrolled
84848,Graduate
84849,Enrolled
84850,Graduate
84851,Enrolled
84852,Graduate
84853,Enrolled
84854,Dropout
84855,Enrolled
84856,Graduate
84857,Enrolled
84858,Graduate
84859,Enrolled
84860,Enrolled
84861,Dropout
84862,Enrolled
84863,Graduate
84864,Enrolled
84865,Graduate
84866,Dropout
84867,Graduate
84868,Graduate
84869,Graduate
84870,Enrolled
84871,Graduate
84872,Dropout
84873,Enrolled
84874,Enrolled
84875,Graduate
84876,Enrolled
84877,Graduate
84878,Graduate
84879,Enrolled
84880,Enrolled
84881,Graduate
84882,Graduate
84883,Graduate
84884,Graduate
84885,Graduate
84886,Graduate
84887,Graduate
84888,Graduate
84889,Enrolled
84890,Graduate
84891,Graduate
84892,Graduate
84893,Enrolled
84894,Enrolled
84895,Enrolled
84896,Graduate
84897,Enrolled
84898,Graduate
84899,Graduate
84900,Graduate
84901,Dropout
84902,Graduate
84903,Enrolled
84904,Graduate
84905,Dropout
84906,Enrolled
84907,Enrolled
84908,Enrolled
84909,Graduate
84910,Graduate
84911,Graduate
84912,Graduate
84913,Graduate
84914,Graduate
84915,Graduate
84916,Graduate
84917,Graduate
84918,Enrolled
84919,Graduate
84920,Graduate
84921,Dropout
84922,Enrolled
84923,Enrolled
84924,Graduate
84925,Graduate
84926,Graduate
84927,Enrolled
84928,Graduate
84929,Graduate
84930,Graduate
84931,Enrolled
84932,Enrolled
84933,Graduate
84934,Enrolled
84935,Enrolled
84936,Dropout
84937,Enrolled
84938,Graduate
84939,Graduate
84940,Graduate
84941,Dropout
84942,Enrolled
84943,Graduate
84944,Enrolled
84945,Enrolled
84946,Graduate
84947,Enrolled
84948,Graduate
84949,Graduate
84950,Enrolled
84951,Graduate
84952,Graduate
84953,Graduate
84954,Graduate
84955,Enrolled
84956,Graduate
84957,Graduate
84958,Enrolled
84959,Graduate
84960,Graduate
84961,Dropout
84962,Graduate
84963,Dropout
84964,Dropout
84965,Enrolled
84966,Graduate
84967,Enrolled
84968,Enrolled
84969,Dropout
84970,Enrolled
84971,Enrolled
84972,Enrolled
84973,Dropout
84974,Graduate
84975,Graduate
84976,Graduate
84977,Graduate
84978,Graduate
84979,Graduate
84980,Enrolled
84981,Enrolled
84982,Enrolled
84983,Graduate
84984,Graduate
84985,Graduate
84986,Graduate
84987,Graduate
84988,Enrolled
84989,Graduate
84990,Graduate
84991,Graduate
84992,Graduate
84993,Graduate
84994,Graduate
84995,Enrolled
84996,Enrolled
84997,Graduate
84998,Graduate
84999,Graduate
85000,Graduate
85001,Graduate
85002,Graduate
85003,Enrolled
85004,Graduate
85005,Enrolled
85006,Enrolled
85007,Graduate
85008,Enrolled
85009,Dropout
85010,Enrolled
85011,Enrolled
85012,Graduate
85013,Graduate
85014,Graduate
85015,Graduate
85016,Enrolled
85017,Graduate
85018,Graduate
85019,Enrolled
85020,Dropout
85021,Graduate
85022,Graduate
85023,Graduate
85024,Dropout
85025,Graduate
85026,Enrolled
85027,Enrolled
85028,Dropout
85029,Graduate
85030,Graduate
85031,Enrolled
85032,Graduate
85033,Graduate
85034,Graduate
85035,Graduate
85036,Enrolled
85037,Enrolled
85038,Graduate
85039,Graduate
85040,Graduate
85041,Graduate
85042,Graduate
85043,Graduate
85044,Dropout
85045,Graduate
85046,Graduate
85047,Enrolled
85048,Graduate
85049,Graduate
85050,Dropout
85051,Graduate
85052,Enrolled
85053,Graduate
85054,Graduate
85055,Graduate
85056,Graduate
85057,Enrolled
85058,Graduate
85059,Graduate
85060,Graduate
85061,Dropout
85062,Graduate
85063,Graduate
85064,Graduate
85065,Graduate
85066,Graduate
85067,Graduate
85068,Graduate
85069,Graduate
85070,Enrolled
85071,Enrolled
85072,Graduate
85073,Graduate
85074,Dropout
85075,Graduate
85076,Graduate
85077,Enrolled
85078,Graduate
85079,Enrolled
85080,Graduate
85081,Graduate
85082,Dropout
85083,Enrolled
85084,Dropout
85085,Enrolled
85086,Dropout
85087,Enrolled
85088,Graduate
85089,Enrolled
85090,Enrolled
85091,Dropout
85092,Enrolled
85093,Graduate
85094,Graduate
85095,Graduate
85096,Graduate
85097,Graduate
85098,Graduate
85099,Graduate
85100,Graduate
85101,Graduate
85102,Graduate
85103,Dropout
85104,Enrolled
85105,Graduate
85106,Graduate
85107,Graduate
85108,Dropout
85109,Dropout
85110,Graduate
85111,Graduate
85112,Graduate
85113,Enrolled
85114,Enrolled
85115,Dropout
85116,Graduate
85117,Enrolled
85118,Graduate
85119,Graduate
85120,Graduate
85121,Graduate
85122,Graduate
85123,Enrolled
85124,Graduate
85125,Graduate
85126,Graduate
85127,Graduate
85128,Graduate
85129,Dropout
85130,Dropout
85131,Graduate
85132,Dropout
85133,Graduate
85134,Graduate
85135,Graduate
85136,Graduate
85137,Graduate
85138,Enrolled
85139,Graduate
85140,Enrolled
85141,Dropout
85142,Graduate
85143,Graduate
85144,Graduate
85145,Graduate
85146,Dropout
85147,Graduate
85148,Graduate
85149,Graduate
85150,Dropout
85151,Enrolled
85152,Graduate
85153,Graduate
85154,Graduate
85155,Graduate
85156,Enrolled
85157,Enrolled
85158,Enrolled
85159,Enrolled
85160,Dropout
85161,Graduate
85162,Graduate
85163,Enrolled
85164,Enrolled
85165,Graduate
85166,Graduate
85167,Dropout
85168,Graduate
85169,Dropout
85170,Graduate
85171,Graduate
85172,Graduate
85173,Enrolled
85174,Dropout
85175,Enrolled
85176,Graduate
85177,Enrolled
85178,Graduate
85179,Graduate
85180,Graduate
85181,Dropout
85182,Graduate
85183,Enrolled
85184,Dropout
85185,Enrolled
85186,Enrolled
85187,Graduate
85188,Graduate
85189,Graduate
85190,Graduate
85191,Graduate
85192,Graduate
85193,Enrolled
85194,Graduate
85195,Graduate
85196,Graduate
85197,Enrolled
85198,Graduate
85199,Graduate
85200,Graduate
85201,Graduate
85202,Graduate
85203,Graduate
85204,Graduate
85205,Graduate
85206,Enrolled
85207,Dropout
85208,Graduate
85209,Graduate
85210,Dropout
85211,Graduate
85212,Graduate
85213,Graduate
85214,Graduate
85215,Graduate
85216,Graduate
85217,Graduate
85218,Dropout
85219,Enrolled
85220,Graduate
85221,Dropout
85222,Enrolled
85223,Graduate
85224,Graduate
85225,Graduate
85226,Graduate
85227,Enrolled
85228,Graduate
85229,Dropout
85230,Graduate
85231,Graduate
85232,Graduate
85233,Graduate
85234,Graduate
85235,Dropout
85236,Graduate
85237,Graduate
85238,Graduate
85239,Graduate
85240,Graduate
85241,Graduate
85242,Enrolled
85243,Enrolled
85244,Graduate
85245,Graduate
85246,Graduate
85247,Graduate
85248,Graduate
85249,Graduate
85250,Dropout
85251,Dropout
85252,Graduate
85253,Graduate
85254,Graduate
85255,Graduate
85256,Graduate
85257,Graduate
85258,Graduate
85259,Dropout
85260,Graduate
85261,Enrolled
85262,Enrolled
85263,Graduate
85264,Enrolled
85265,Graduate
85266,Graduate
85267,Dropout
85268,Graduate
85269,Enrolled
85270,Enrolled
85271,Graduate
85272,Enrolled
85273,Graduate
85274,Graduate
85275,Graduate
85276,Graduate
85277,Enrolled
85278,Graduate
85279,Enrolled
85280,Graduate
85281,Dropout
85282,Dropout
85283,Dropout
85284,Enrolled
85285,Graduate
85286,Graduate
85287,Enrolled
85288,Graduate
85289,Graduate
85290,Graduate
85291,Enrolled
85292,Graduate
85293,Enrolled
85294,Dropout
85295,Graduate
85296,Dropout
85297,Graduate
85298,Graduate
85299,Graduate
85300,Enrolled
85301,Graduate
85302,Enrolled
85303,Dropout
85304,Dropout
85305,Graduate
85306,Graduate
85307,Enrolled
85308,Graduate
85309,Enrolled
85310,Graduate
85311,Graduate
85312,Enrolled
85313,Graduate
85314,Enrolled
85315,Graduate
85316,Graduate
85317,Enrolled
85318,Enrolled
85319,Enrolled
85320,Dropout
85321,Enrolled
85322,Enrolled
85323,Graduate
85324,Graduate
85325,Enrolled
85326,Enrolled
85327,Graduate
85328,Enrolled
85329,Enrolled
85330,Graduate
85331,Graduate
85332,Graduate
85333,Enrolled
85334,Graduate
85335,Dropout
85336,Graduate
85337,Graduate
85338,Dropout
85339,Graduate
85340,Graduate
85341,Enrolled
85342,Graduate
85343,Graduate
85344,Graduate
85345,Enrolled
85346,Graduate
85347,Enrolled
85348,Dropout
85349,Dropout
85350,Graduate
85351,Graduate
85352,Enrolled
85353,Graduate
85354,Enrolled
85355,Graduate
85356,Enrolled
85357,Graduate
85358,Graduate
85359,Enrolled
85360,Enrolled
85361,Graduate
85362,Graduate
85363,Dropout
85364,Enrolled
85365,Graduate
85366,Graduate
85367,Enrolled
85368,Graduate
85369,Graduate
85370,Graduate
85371,Graduate
85372,Graduate
85373,Graduate
85374,Enrolled
85375,Graduate
85376,Graduate
85377,Graduate
85378,Dropout
85379,Graduate
85380,Enrolled
85381,Graduate
85382,Graduate
85383,Graduate
85384,Enrolled
85385,Dropout
85386,Graduate
85387,Graduate
85388,Graduate
85389,Enrolled
85390,Enrolled
85391,Enrolled
85392,Graduate
85393,Enrolled
85394,Enrolled
85395,Graduate
85396,Graduate
85397,Enrolled
85398,Graduate
85399,Enrolled
85400,Enrolled
85401,Enrolled
85402,Graduate
85403,Dropout
85404,Enrolled
85405,Graduate
85406,Graduate
85407,Graduate
85408,Graduate
85409,Enrolled
85410,Dropout
85411,Graduate
85412,Dropout
85413,Enrolled
85414,Graduate
85415,Enrolled
85416,Graduate
85417,Dropout
85418,Graduate
85419,Graduate
85420,Dropout
85421,Graduate
85422,Enrolled
85423,Dropout
85424,Enrolled
85425,Graduate
85426,Enrolled
85427,Graduate
85428,Enrolled
85429,Graduate
85430,Dropout
85431,Graduate
85432,Graduate
85433,Dropout
85434,Dropout
85435,Graduate
85436,Graduate
85437,Enrolled
85438,Enrolled
85439,Graduate
85440,Enrolled
85441,Graduate
85442,Dropout
85443,Graduate
85444,Enrolled
85445,Dropout
85446,Dropout
85447,Enrolled
85448,Enrolled
85449,Enrolled
85450,Dropout
85451,Graduate
85452,Graduate
85453,Graduate
85454,Graduate
85455,Enrolled
85456,Graduate
85457,Enrolled
85458,Graduate
85459,Graduate
85460,Graduate
85461,Enrolled
85462,Graduate
85463,Graduate
85464,Enrolled
85465,Graduate
85466,Dropout
85467,Enrolled
85468,Graduate
85469,Graduate
85470,Graduate
85471,Graduate
85472,Enrolled
85473,Dropout
85474,Graduate
85475,Enrolled
85476,Graduate
85477,Graduate
85478,Graduate
85479,Graduate
85480,Graduate
85481,Enrolled
85482,Dropout
85483,Dropout
85484,Graduate
85485,Graduate
85486,Enrolled
85487,Enrolled
85488,Graduate
85489,Enrolled
85490,Graduate
85491,Graduate
85492,Graduate
85493,Graduate
85494,Graduate
85495,Dropout
85496,Enrolled
85497,Graduate
85498,Graduate
85499,Enrolled
85500,Graduate
85501,Enrolled
85502,Enrolled
85503,Dropout
85504,Dropout
85505,Enrolled
85506,Graduate
85507,Enrolled
85508,Graduate
85509,Graduate
85510,Graduate
85511,Graduate
85512,Graduate
85513,Dropout
85514,Graduate
85515,Graduate
85516,Graduate
85517,Graduate
85518,Enrolled
85519,Dropout
85520,Enrolled
85521,Enrolled
85522,Enrolled
85523,Enrolled
85524,Enrolled
85525,Graduate
85526,Enrolled
85527,Graduate
85528,Graduate
85529,Graduate
85530,Graduate
85531,Graduate
85532,Graduate
85533,Graduate
85534,Dropout
85535,Dropout
85536,Graduate
85537,Graduate
85538,Enrolled
85539,Graduate
85540,Graduate
85541,Enrolled
85542,Graduate
85543,Enrolled
85544,Graduate
85545,Graduate
85546,Enrolled
85547,Graduate
85548,Enrolled
85549,Graduate
85550,Enrolled
85551,Graduate
85552,Graduate
85553,Dropout
85554,Dropout
85555,Graduate
85556,Dropout
85557,Graduate
85558,Graduate
85559,Graduate
85560,Graduate
85561,Graduate
85562,Enrolled
85563,Graduate
85564,Graduate
85565,Dropout
85566,Graduate
85567,Enrolled
85568,Graduate
85569,Enrolled
85570,Enrolled
85571,Enrolled
85572,Dropout
85573,Graduate
85574,Graduate
85575,Enrolled
85576,Graduate
85577,Dropout
85578,Graduate
85579,Graduate
85580,Graduate
85581,Enrolled
85582,Enrolled
85583,Enrolled
85584,Graduate
85585,Graduate
85586,Dropout
85587,Graduate
85588,Graduate
85589,Enrolled
85590,Graduate
85591,Enrolled
85592,Enrolled
85593,Enrolled
85594,Dropout
85595,Graduate
85596,Graduate
85597,Dropout
85598,Graduate
85599,Graduate
85600,Graduate
85601,Enrolled
85602,Enrolled
85603,Graduate
85604,Enrolled
85605,Graduate
85606,Graduate
85607,Dropout
85608,Graduate
85609,Graduate
85610,Graduate
85611,Enrolled
85612,Dropout
85613,Graduate
85614,Dropout
85615,Dropout
85616,Graduate
85617,Graduate
85618,Graduate
85619,Graduate
85620,Graduate
85621,Dropout
85622,Enrolled
85623,Enrolled
85624,Graduate
85625,Graduate
85626,Graduate
85627,Enrolled
85628,Dropout
85629,Dropout
85630,Graduate
85631,Graduate
85632,Graduate
85633,Graduate
85634,Enrolled
85635,Graduate
85636,Graduate
85637,Graduate
85638,Graduate
85639,Graduate
85640,Graduate
85641,Graduate
85642,Dropout
85643,Enrolled
85644,Dropout
85645,Enrolled
85646,Graduate
85647,Graduate
85648,Enrolled
85649,Graduate
85650,Enrolled
85651,Graduate
85652,Graduate
85653,Graduate
85654,Enrolled
85655,Graduate
85656,Graduate
85657,Dropout
85658,Dropout
85659,Graduate
85660,Graduate
85661,Graduate
85662,Graduate
85663,Enrolled
85664,Graduate
85665,Graduate
85666,Graduate
85667,Graduate
85668,Graduate
85669,Dropout
85670,Graduate
85671,Graduate
85672,Graduate
85673,Graduate
85674,Graduate
85675,Graduate
85676,Dropout
85677,Graduate
85678,Dropout
85679,Enrolled
85680,Graduate
85681,Graduate
85682,Graduate
85683,Graduate
85684,Graduate
85685,Graduate
85686,Enrolled
85687,Dropout
85688,Graduate
85689,Dropout
85690,Enrolled
85691,Graduate
85692,Graduate
85693,Graduate
85694,Enrolled
85695,Enrolled
85696,Dropout
85697,Graduate
85698,Enrolled
85699,Graduate
85700,Dropout
85701,Enrolled
85702,Graduate
85703,Dropout
85704,Graduate
85705,Enrolled
85706,Graduate
85707,Graduate
85708,Dropout
85709,Enrolled
85710,Graduate
85711,Dropout
85712,Graduate
85713,Graduate
85714,Dropout
85715,Dropout
85716,Graduate
85717,Graduate
85718,Graduate
85719,Graduate
85720,Graduate
85721,Enrolled
85722,Graduate
85723,Graduate
85724,Graduate
85725,Dropout
85726,Graduate
85727,Graduate
85728,Enrolled
85729,Graduate
85730,Enrolled
85731,Graduate
85732,Graduate
85733,Enrolled
85734,Graduate
85735,Graduate
85736,Enrolled
85737,Enrolled
85738,Graduate
85739,Enrolled
85740,Graduate
85741,Dropout
85742,Graduate
85743,Graduate
85744,Enrolled
85745,Dropout
85746,Graduate
85747,Dropout
85748,Enrolled
85749,Graduate
85750,Graduate
85751,Enrolled
85752,Graduate
85753,Graduate
85754,Graduate
85755,Enrolled
85756,Enrolled
85757,Enrolled
85758,Graduate
85759,Dropout
85760,Dropout
85761,Enrolled
85762,Graduate
85763,Graduate
85764,Dropout
85765,Graduate
85766,Enrolled
85767,Graduate
85768,Graduate
85769,Graduate
85770,Graduate
85771,Graduate
85772,Graduate
85773,Graduate
85774,Graduate
85775,Enrolled
85776,Enrolled
85777,Graduate
85778,Enrolled
85779,Enrolled
85780,Graduate
85781,Graduate
85782,Enrolled
85783,Dropout
85784,Dropout
85785,Graduate
85786,Graduate
85787,Graduate
85788,Enrolled
85789,Enrolled
85790,Graduate
85791,Enrolled
85792,Graduate
85793,Enrolled
